Project_ID,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Cost_Overrun_Flag,Schedule_Delay_Flag,Combined_Overrun_Flag,Final_CPI,Final_SPI,Final_Status,Actual_End_Date,Final_EAC
PRJ3-01787,-0.0267,-6,0,0,0,1.0274,1.0075,Complete,2021-03-05,260160400
PRJ3-01788,0.184,68,1,1,1,0.8446,0.9185,Complete,2026-01-02,165308600
PRJ3-01789,0.0176,-25,0,0,0,0.9827,1.0623,Complete,2024-02-15,39856300
PRJ3-01790,0.0521,-6,0,0,0,0.9505,1.0096,Complete,2025-02-22,53788100
PRJ3-01791,-0.0388,18,0,0,0,1.0404,0.9713,Complete,2025-01-18,34426700
PRJ3-01792,-0.0081,-23,0,0,0,1.0082,1.0226,Complete,2024-06-25,215428900
PRJ3-01793,0.0069,-25,0,0,0,0.9932,1.0335,Complete,2023-07-10,53509600
PRJ3-01794,0.052,-4,0,0,0,0.9506,1.0078,Complete,2026-03-12,58679600
PRJ3-01795,0.0635,-10,0,0,0,0.9403,1.0097,Complete,2024-09-14,310786600
PRJ3-01796,0.0592,-1,0,0,0,0.9441,1.001,Complete,2026-04-24,286947700
PRJ3-01797,0.0045,-5,0,0,0,0.9956,1.017,Complete,2021-07-03,54606000
PRJ3-01798,0.1059,13,1,0,1,0.9042,0.9718,Complete,2026-03-17,109262100
PRJ3-01799,0.0893,-25,0,0,0,0.918,1.0217,Complete,2020-09-02,225053100
PRJ3-01800,0.0284,30,0,1,1,0.9724,0.9673,Complete,2023-06-06,41572700
PRJ3-01801,-0.0294,-4,0,0,0,1.0303,1.0049,Complete,2026-02-06,38794500
PRJ3-01802,-0.0096,-1,0,0,0,1.0097,1.0025,Complete,2019-08-29,37457000
PRJ3-01804,0.0925,21,0,0,0,0.9153,0.97,Complete,2021-03-17,28298000
PRJ3-01805,0.0049,-25,0,0,0,0.9951,1.0383,Complete,2020-02-19,233095500
PRJ3-01806,0.1259,2,1,0,1,0.8882,0.9983,Complete,2024-03-24,493384700
PRJ3-01807,0.0849,11,0,0,0,0.9217,0.9756,Complete,2025-02-19,19472900
PRJ3-01808,0.246,29,1,0,1,0.8026,0.9697,Complete,2026-03-29,241657900
PRJ3-01809,0.0892,19,0,0,0,0.9181,0.9643,Complete,2026-07-31,32035100
PRJ3-01810,0.068,17,0,0,0,0.9363,0.9788,Complete,2022-10-22,51331600
PRJ3-01811,0.0188,1,0,0,0,0.9815,0.9988,Complete,2023-05-04,79547300
PRJ3-01813,0.0514,7,0,0,0,0.9511,0.9926,Complete,2021-11-09,261739300
PRJ3-01814,0.0359,-3,0,0,0,0.9653,1.0022,Complete,2022-10-25,235961400
PRJ3-01815,0.0435,-20,0,0,0,0.9583,1.0231,Complete,2025-04-21,142055400
PRJ3-01816,0.1496,12,1,0,1,0.8699,0.9912,Complete,2025-05-09,296798300
PRJ3-01817,0.1109,-15,1,0,1,0.9002,1.0145,Complete,2025-11-19,345424800
PRJ3-01818,-0.042,9,0,0,0,1.0439,0.9874,Complete,2022-11-16,94997600
PRJ3-01819,0.0936,-21,0,0,0,0.9144,1.0303,Complete,2025-02-10,108523300
PRJ3-01820,0.0772,13,0,0,0,0.9284,0.9865,Complete,2023-05-09,51441700
PRJ3-01821,0.1442,-25,1,0,1,0.874,1.0342,Complete,2023-07-16,119712500
PRJ3-01822,0.0828,50,0,1,1,0.9235,0.9617,Complete,2024-09-06,516835900
PRJ3-01823,0.0712,40,0,1,1,0.9336,0.9529,Complete,2024-11-06,90566900
PRJ3-01824,0.0773,-18,0,0,0,0.9282,1.0225,Complete,2022-05-28,156917800
PRJ3-01825,0.0369,15,0,0,0,0.9644,0.9817,Complete,2026-12-08,42712600
PRJ3-01826,-0.0046,-2,0,0,0,1.0046,1.0016,Complete,2023-04-04,108100100
PRJ3-01827,0.0039,-11,0,0,0,0.9961,1.0165,Complete,2026-09-21,82794500
PRJ3-01828,0.0966,-6,0,0,0,0.9119,1.0099,Complete,2021-11-15,38837600
PRJ3-01829,0.1238,16,1,0,1,0.8898,0.9825,Complete,2023-05-21,61279700
PRJ3-01830,0.0185,10,0,0,0,0.9819,0.9859,Complete,2023-12-30,107876500
PRJ3-01831,0.1105,56,1,1,1,0.9005,0.9291,Complete,2020-09-04,59273900
PRJ3-01832,0.099,-12,0,0,0,0.9099,1.0183,Complete,2021-10-09,103476800
PRJ3-01833,0.0114,-24,0,0,0,0.9887,1.0214,Complete,2027-01-19,442037500
PRJ3-01834,0.0733,-25,0,0,0,0.9317,1.0354,Complete,2027-01-31,114637700
PRJ3-01835,0.058,-9,0,0,0,0.9451,1.0074,Complete,2027-07-27,338387700
PRJ3-01836,0.1215,-4,1,0,1,0.8917,1.0043,Complete,2027-04-27,121036700
PRJ3-01837,0.0841,36,0,1,1,0.9225,0.976,Complete,2026-08-11,199532000
PRJ3-01838,-0.0442,26,0,0,0,1.0462,0.9774,Complete,2023-09-02,122677200
PRJ3-01839,0.1062,23,1,0,1,0.904,0.9744,Complete,2022-06-19,59333800
PRJ3-01840,-0.0349,7,0,0,0,1.0362,0.9892,Complete,2021-07-30,40782700
PRJ3-01841,0.0196,-4,0,0,0,0.9808,1.0057,Complete,2025-12-28,88469000
PRJ3-01842,0.0797,-6,0,0,0,0.9262,1.008,Complete,2023-12-04,97095600
PRJ3-01843,-0.0018,21,0,0,0,1.0018,0.9766,Complete,2024-10-24,96513000
PRJ3-01844,0.0974,-5,0,0,0,0.9112,1.005,Complete,2026-10-11,641633100
PRJ3-01845,0.0489,8,0,0,0,0.9534,0.9933,Complete,2024-08-08,216511700
PRJ3-01846,0.0849,38,0,1,1,0.9218,0.975,Complete,2022-07-13,323422900
PRJ3-01847,0.0448,8,0,0,0,0.9571,0.9883,Complete,2022-11-26,22588400
PRJ3-01848,0.1162,2,1,0,1,0.8959,0.9966,Complete,2022-12-30,37067300
PRJ3-01849,-0.0075,31,0,1,1,1.0075,0.9725,Complete,2024-11-25,136291400
PRJ3-01851,0.038,27,0,0,0,0.9634,0.9586,Complete,2023-01-29,118952200
PRJ3-01852,0.0713,30,0,1,1,0.9334,0.9758,Complete,2020-07-20,128543400
PRJ3-01853,-0.0286,2,0,0,0,1.0294,0.9985,Complete,2023-07-29,117519200
PRJ3-01854,0.0339,9,0,0,0,0.9672,0.9792,Complete,2022-07-31,116943000
PRJ3-01855,0.1225,14,1,0,1,0.8909,0.9858,Complete,2023-12-24,364904500
PRJ3-01856,0.1485,65,1,1,1,0.8707,0.9533,Complete,2023-07-31,453846900
PRJ3-01857,-0.0211,-6,0,0,0,1.0215,1.0087,Complete,2025-11-11,43955900
PRJ3-01858,-0.0213,-11,0,0,0,1.0217,1.0119,Complete,2022-04-11,252083500
PRJ3-01859,0.0649,-25,0,0,0,0.9391,1.0294,Complete,2024-09-03,107519200
PRJ3-01860,-0.0122,-15,0,0,0,1.0124,1.0234,Complete,2025-08-11,28329800
PRJ3-01861,-0.0057,34,0,1,1,1.0057,0.9611,Complete,2021-12-03,245823400
PRJ3-01863,0.0025,4,0,0,0,0.9975,0.9966,Complete,2025-04-19,178893000
PRJ3-01864,0.079,1,0,0,0,0.9268,0.9985,Complete,2024-07-07,47167700
PRJ3-01865,0.0531,-25,0,0,0,0.9496,1.0354,Complete,2025-07-25,222668300
PRJ3-01866,0.0556,39,0,1,1,0.9474,0.9584,Complete,2020-08-09,230103600
PRJ3-01867,0.0034,9,0,0,0,0.9966,0.9913,Complete,2027-05-16,37196400
PRJ3-01868,0.0977,15,0,0,0,0.911,0.982,Complete,2021-12-26,105267900
PRJ3-01869,0.1703,17,1,0,1,0.8545,0.9839,Complete,2024-03-04,107395900
PRJ3-01870,0.1366,84,1,1,1,0.8798,0.8704,Complete,2022-12-04,45950600
PRJ3-01871,0.0361,5,0,0,0,0.9651,0.995,Complete,2024-05-25,183067500
PRJ3-01872,0.0214,-9,0,0,0,0.9791,1.0115,Complete,2026-03-18,112579200
PRJ3-01873,-0.008,-13,0,0,0,1.0081,1.0108,Complete,2023-05-11,69250500
PRJ3-01874,0.0932,36,0,1,1,0.9148,0.9661,Complete,2026-04-29,145723300
PRJ3-01875,0.1521,16,1,0,1,0.868,0.9757,Complete,2026-09-20,42931000
PRJ3-01876,0.1733,22,1,0,1,0.8523,0.9774,Complete,2021-04-08,480526800
PRJ3-01877,-0.0146,14,0,0,0,1.0148,0.9857,Complete,2026-03-10,55895400
PRJ3-01878,0.0773,5,0,0,0,0.9282,0.9948,Complete,2027-03-14,132850500
PRJ3-01879,0.1245,42,1,1,1,0.8893,0.9625,Complete,2025-01-14,154796400
PRJ3-01880,0.0788,-3,0,0,0,0.927,1.0031,Complete,2026-12-18,117209500
PRJ3-01881,0.127,75,1,1,1,0.8873,0.9093,Complete,2023-06-17,144178300
PRJ3-01882,0.0672,16,0,0,0,0.9371,0.9862,Complete,2022-07-15,334635000
PRJ3-01883,0.0966,-5,0,0,0,0.9119,1.0084,Complete,2024-04-16,21581000
PRJ3-01884,0.0956,8,0,0,0,0.9127,0.9891,Complete,2026-09-04,162983600
PRJ3-01885,0.0043,-24,0,0,0,0.9957,1.0291,Complete,2022-08-05,80659800
PRJ3-01886,0.1682,12,1,0,1,0.856,0.9885,Complete,2026-10-28,152540000
PRJ3-01887,0.0774,-14,0,0,0,0.9281,1.0143,Complete,2026-12-13,85762200
PRJ3-01888,0.0663,72,0,1,1,0.9379,0.8639,Complete,2026-01-26,115913200
PRJ3-01889,-0.0061,7,0,0,0,1.0061,0.9926,Complete,2024-11-22,341076700
PRJ3-01890,0.0113,4,0,0,0,0.9888,0.9936,Complete,2025-11-04,53906400
PRJ3-01891,0.0166,25,0,0,0,0.9836,0.9533,Complete,2025-08-20,130080000
PRJ3-01892,0.0433,-16,0,0,0,0.9585,1.0256,Complete,2024-06-11,19535500
PRJ3-01893,0.1078,11,1,0,1,0.9027,0.9783,Complete,2022-04-09,40965900
PRJ3-01894,0.1574,-9,1,0,1,0.864,1.0131,Complete,2026-10-04,85974600
PRJ3-01895,0.1085,1,1,0,1,0.9022,0.9988,Complete,2020-06-06,133875800
PRJ3-01896,0.1597,12,1,0,1,0.8623,0.9866,Complete,2025-08-16,99152100
PRJ3-01897,0.1715,62,1,1,1,0.8536,0.921,Complete,2024-03-14,62846300
PRJ3-01898,0.044,-16,0,0,0,0.9579,1.0124,Complete,2024-12-20,259333000
PRJ3-01899,0.0617,34,0,1,1,0.9419,0.9511,Complete,2021-05-19,83105900
PRJ3-01900,-0.0138,-18,0,0,0,1.014,1.0265,Complete,2025-11-23,45464700
PRJ3-01901,0.0233,5,0,0,0,0.9772,0.9936,Complete,2021-10-22,278868800
PRJ3-01902,0.1155,15,1,0,1,0.8964,0.9872,Complete,2022-02-24,196761800
PRJ3-01903,0.0646,41,0,1,1,0.9393,0.9542,Complete,2026-02-19,55012800
PRJ3-01904,0.1478,2,1,0,1,0.8712,0.9977,Complete,2024-12-17,91890700
PRJ3-01905,0.0853,-18,0,0,0,0.9214,1.0224,Complete,2023-12-24,132957400
PRJ3-01906,0.142,38,1,1,1,0.8757,0.9576,Complete,2026-10-04,193004000
PRJ3-01907,0.1176,10,1,0,1,0.8948,0.9894,Complete,2027-01-04,117863100
PRJ3-01908,0.071,-20,0,0,0,0.9337,1.0398,Complete,2024-07-24,41392400
PRJ3-01909,0.0531,4,0,0,0,0.9496,0.9955,Complete,2026-10-10,149460700
PRJ3-01910,0.1259,8,1,0,1,0.8881,0.9877,Complete,2022-01-21,116130800
PRJ3-01911,0.0303,-25,0,0,0,0.9705,1.0341,Complete,2023-11-15,73759500
PRJ3-01912,0.027,0,0,0,0,0.9737,1.0,Complete,2024-05-29,170019000
PRJ3-01913,0.0746,-15,0,0,0,0.9306,1.0184,Complete,2022-04-21,211927900
PRJ3-01914,0.1304,12,1,0,1,0.8846,0.9818,Complete,2020-06-28,374947800
PRJ3-01915,0.0881,18,0,0,0,0.919,0.9751,Complete,2020-08-27,67919100
PRJ3-01916,0.0392,-18,0,0,0,0.9623,1.0425,Complete,2020-06-16,28397900
PRJ3-01917,0.0355,28,0,0,0,0.9657,0.952,Complete,2025-12-08,45862500
PRJ3-01918,0.0226,18,0,0,0,0.9779,0.9841,Complete,2023-08-01,183852000
PRJ3-01919,0.1753,15,1,0,1,0.8509,0.983,Complete,2026-04-22,16106200
PRJ3-01920,0.2534,85,1,1,1,0.7979,0.9227,Complete,2022-04-27,109427600
PRJ3-01921,0.0956,37,0,1,1,0.9127,0.9562,Complete,2021-08-09,156597900
PRJ3-01922,0.0975,21,0,0,0,0.9111,0.9659,Complete,2022-03-02,64698000
PRJ3-01923,-0.0137,-25,0,0,0,1.0139,1.0246,Complete,2024-06-23,328365000
PRJ3-01924,0.1704,44,1,1,1,0.8544,0.9487,Complete,2022-05-29,218130100
PRJ3-01925,0.2436,24,1,0,1,0.8041,0.9827,Complete,2027-07-26,498889900
PRJ3-01926,0.0272,15,0,0,0,0.9735,0.9862,Complete,2024-08-01,112880200
PRJ3-01927,0.0683,26,0,0,0,0.9361,0.9795,Complete,2022-06-01,314563000
PRJ3-01928,-0.0157,34,0,1,1,1.016,0.9423,Complete,2022-08-05,34774500
PRJ3-01929,-0.0294,22,0,0,0,1.0303,0.9795,Complete,2024-10-22,151961100
PRJ3-01930,0.0108,20,0,0,0,0.9893,0.9784,Complete,2024-08-21,109710400
PRJ3-01931,0.0094,-25,0,0,0,0.9906,1.043,Complete,2023-11-25,35933100
PRJ3-01932,0.0443,-8,0,0,0,0.9576,1.0088,Complete,2025-02-08,142617500
PRJ3-01933,0.0983,23,0,0,0,0.9105,0.977,Complete,2025-10-16,126013000
PRJ3-01934,0.1235,50,1,1,1,0.8901,0.9438,Complete,2024-09-11,81688900
PRJ3-01935,0.0505,-21,0,0,0,0.9519,1.0375,Complete,2025-04-02,39941000
PRJ3-01936,0.0447,14,0,0,0,0.9572,0.9882,Complete,2027-12-06,181872600
PRJ3-01937,-0.0036,3,0,0,0,1.0036,0.9938,Complete,2022-04-14,31679600
PRJ3-01938,-0.0237,-9,0,0,0,1.0242,1.0114,Complete,2027-01-12,196920100
PRJ3-01939,0.0527,-6,0,0,0,0.95,1.0072,Complete,2022-06-13,137854000
PRJ3-01940,0.0379,1,0,0,0,0.9635,0.999,Complete,2021-05-23,130448600
PRJ3-01941,0.0357,14,0,0,0,0.9656,0.9837,Complete,2021-10-08,41048500
PRJ3-01942,0.0842,-5,0,0,0,0.9223,1.0034,Complete,2023-09-28,241727100
PRJ3-01943,0.077,-9,0,0,0,0.9285,1.0112,Complete,2026-08-02,179651100
PRJ3-01944,-0.0482,-8,0,0,0,1.0506,1.0072,Complete,2025-09-05,383380600
PRJ3-01945,0.1141,50,1,1,1,0.8976,0.9648,Complete,2027-02-09,203054800
PRJ3-01946,0.066,28,0,0,0,0.9381,0.9355,Complete,2023-12-29,77167800
PRJ3-01947,0.0634,23,0,0,0,0.9404,0.9657,Complete,2021-01-20,69580100
PRJ3-01948,0.0934,18,0,0,0,0.9146,0.9818,Complete,2026-07-30,71639500
PRJ3-01949,0.0977,-12,0,0,0,0.911,1.0099,Complete,2021-06-04,264888600
PRJ3-01950,0.1633,63,1,1,1,0.8596,0.9446,Complete,2024-06-28,54227900
PRJ3-01951,0.0732,-7,0,0,0,0.9318,1.0101,Complete,2026-01-30,65991400
PRJ3-01952,0.0735,-18,0,0,0,0.9316,1.0309,Complete,2021-12-10,120854000
PRJ3-01953,0.0975,-2,0,0,0,0.9112,1.0031,Complete,2024-12-17,80237700
PRJ3-01954,0.0334,14,0,0,0,0.9677,0.9783,Complete,2022-01-08,122760300
PRJ3-01955,0.0745,-25,0,0,0,0.9307,1.0305,Complete,2020-03-08,51237000
PRJ3-01956,0.2266,88,1,1,1,0.8153,0.9173,Complete,2024-09-14,191394900
PRJ3-01957,0.0735,-24,0,0,0,0.9315,1.0485,Complete,2022-11-14,51508100
PRJ3-01958,0.1901,46,1,1,1,0.8403,0.9091,Complete,2021-11-10,32981600
PRJ3-01959,0.0235,19,0,0,0,0.977,0.981,Complete,2027-01-20,89055400
PRJ3-01960,0.0569,-10,0,0,0,0.9462,1.0149,Complete,2020-05-09,90652100
PRJ3-01961,0.1007,32,1,1,1,0.9085,0.9557,Complete,2020-09-15,69955700
PRJ3-01962,0.0547,2,0,0,0,0.9481,0.9981,Complete,2021-07-16,169805500
PRJ3-01963,0.0278,-14,0,0,0,0.973,1.0159,Complete,2025-07-07,389886300
PRJ3-01964,0.1248,7,1,0,1,0.8891,0.9921,Complete,2020-09-20,68411800
PRJ3-01965,-0.0084,-25,0,0,0,1.0084,1.0221,Complete,2024-02-11,152367200
PRJ3-01966,0.2022,57,1,1,1,0.8318,0.9354,Complete,2023-01-25,534288700
PRJ3-01967,-0.0181,35,0,1,1,1.0184,0.9698,Complete,2023-09-24,178404400
PRJ3-01968,0.0268,-5,0,0,0,0.9739,1.0041,Complete,2025-07-30,224987000
PRJ3-01969,0.0205,-25,0,0,0,0.9799,1.0405,Complete,2022-11-10,67052700
PRJ3-01970,0.1046,-25,1,0,1,0.9053,1.044,Complete,2026-01-28,81488600
PRJ3-01971,-0.0147,-3,0,0,0,1.0149,1.004,Complete,2022-03-22,115731400
PRJ3-01972,0.0982,12,0,0,0,0.9105,0.9896,Complete,2026-07-05,261806000
PRJ3-01973,0.0845,31,0,1,1,0.9221,0.9585,Complete,2026-10-26,154372200
PRJ3-01975,0.0095,1,0,0,0,0.9906,0.9993,Complete,2024-11-29,326032400
PRJ3-01976,0.0641,32,0,1,1,0.9398,0.9682,Complete,2023-02-03,290257200
PRJ3-01977,0.2056,29,1,0,1,0.8294,0.9811,Complete,2022-02-14,237951500
PRJ3-01978,0.1187,31,1,1,1,0.8939,0.9523,Complete,2022-02-22,21352300
PRJ3-01979,0.0043,11,0,0,0,0.9957,0.9798,Complete,2025-09-28,18930900
PRJ3-01980,0.0713,14,0,0,0,0.9334,0.9874,Complete,2023-09-05,320699100
PRJ3-01981,0.1337,35,1,1,1,0.8821,0.9672,Complete,2026-09-08,301624800
PRJ3-01982,0.0557,9,0,0,0,0.9472,0.9847,Complete,2026-03-18,34360400
PRJ3-01983,-0.0367,-25,0,0,0,1.0382,1.0271,Complete,2021-10-30,165805700
PRJ3-01984,0.0577,19,0,0,0,0.9455,0.958,Complete,2024-02-19,43717800
PRJ3-01985,0.1443,55,1,1,1,0.8739,0.9306,Complete,2021-07-25,112551200
PRJ3-01986,0.0365,33,0,1,1,0.9648,0.9592,Complete,2026-12-23,31638100
PRJ3-01987,0.0173,-25,0,0,0,0.983,1.0206,Complete,2027-10-06,142972900
PRJ3-01988,0.1479,6,1,0,1,0.8711,0.9918,Complete,2025-06-17,186635700
PRJ3-01989,0.0621,6,0,0,0,0.9415,0.9917,Complete,2026-07-13,55114500
PRJ3-01990,-0.0569,13,0,0,0,1.0604,0.984,Complete,2023-06-13,65065000
PRJ3-01991,0.0108,54,0,1,1,0.9893,0.9441,Complete,2026-05-30,213663200
PRJ3-01992,0.0938,10,0,0,0,0.9142,0.9927,Complete,2025-05-14,162621600
PRJ3-01993,-0.0796,24,0,0,0,1.0864,0.9768,Complete,2027-06-15,128421300
PRJ3-01994,0.0466,11,0,0,0,0.9554,0.9855,Complete,2022-10-15,28522200
PRJ3-01995,0.0424,39,0,1,1,0.9593,0.9613,Complete,2026-03-22,243667200
PRJ3-01996,0.003,0,0,0,0,0.997,1.0,Complete,2027-11-21,88774900
PRJ3-01997,0.1969,33,1,1,1,0.8355,0.9654,Complete,2025-11-15,71550600
PRJ3-01998,0.1565,20,1,0,1,0.8647,0.9741,Complete,2022-06-19,131337300
PRJ3-01999,0.0254,-8,0,0,0,0.9752,1.0073,Complete,2024-07-16,338483400
PRJ3-02000,0.0428,-2,0,0,0,0.959,1.0018,Complete,2023-05-25,154285100
PRJ3-02001,-0.0004,-20,0,0,0,1.0004,1.015,Complete,2024-11-09,43259000
PRJ3-02002,0.1297,52,1,1,1,0.8852,0.9458,Complete,2027-07-01,117575200
PRJ3-02003,0.074,34,0,1,1,0.9311,0.9577,Complete,2023-12-30,59080100
PRJ3-02004,0.0365,8,0,0,0,0.9648,0.9873,Complete,2024-11-24,130834800
PRJ3-02005,0.0521,-15,0,0,0,0.9505,1.0242,Complete,2024-09-19,83993500
PRJ3-02006,-0.0161,33,0,1,1,1.0163,0.9717,Complete,2026-07-22,241734600
PRJ3-02007,0.0117,2,0,0,0,0.9884,0.9978,Complete,2026-01-01,253814800
PRJ3-02008,-0.0132,-3,0,0,0,1.0133,1.0036,Complete,2025-12-12,133658700
PRJ3-02009,0.0611,34,0,1,1,0.9424,0.9063,Complete,2021-03-05,40628300
PRJ3-02010,0.0603,-3,0,0,0,0.9432,1.0028,Complete,2021-05-06,162405200
PRJ3-02012,0.0057,10,0,0,0,0.9944,0.9855,Complete,2024-12-01,136385600
PRJ3-02013,0.0087,61,0,1,1,0.9913,0.9498,Complete,2023-11-16,253900400
PRJ3-02014,0.0398,11,0,0,0,0.9617,0.9704,Complete,2020-07-23,21033400
PRJ3-02015,0.0028,-11,0,0,0,0.9972,1.015,Complete,2026-12-22,114597200
PRJ3-02016,0.0593,1,0,0,0,0.944,0.9986,Complete,2024-09-09,37795100
PRJ3-02017,0.0873,-25,0,0,0,0.9197,1.0292,Complete,2024-11-22,97076100
PRJ3-02018,0.2344,-1,1,0,1,0.8101,1.0016,Complete,2026-12-30,92873000
PRJ3-02019,0.0656,42,0,1,1,0.9385,0.9354,Complete,2026-09-22,39019100
PRJ3-02020,0.1042,54,1,1,1,0.9057,0.9588,Complete,2021-09-09,226115600
PRJ3-02021,0.0646,29,0,0,0,0.9393,0.9688,Complete,2023-06-09,82269000
PRJ3-02022,0.0146,-17,0,0,0,0.9856,1.039,Complete,2023-04-14,33917400
PRJ3-02023,0.0967,-25,0,0,0,0.9118,1.0348,Complete,2023-05-04,233272400
PRJ3-02024,0.0903,1,0,0,0,0.9172,0.9991,Complete,2026-06-02,312158900
PRJ3-02025,0.0927,-6,0,0,0,0.9152,1.0109,Complete,2024-08-24,99856400
PRJ3-02026,0.0415,11,0,0,0,0.9601,0.9801,Complete,2023-10-22,88215800
PRJ3-02027,0.2113,33,1,1,1,0.8256,0.9666,Complete,2026-05-18,251792500
PRJ3-02028,-0.0093,-25,0,0,0,1.0094,1.0538,Complete,2022-11-18,39788800
PRJ3-02029,0.0912,19,0,0,0,0.9164,0.9841,Complete,2020-12-08,180280200
PRJ3-02030,0.1051,20,1,0,1,0.9049,0.9852,Complete,2025-10-23,489386300
PRJ3-02031,0.0115,-25,0,0,0,0.9886,1.0417,Complete,2023-09-02,123206700
PRJ3-02032,0.1057,18,1,0,1,0.9044,0.9819,Complete,2020-11-02,572669400
PRJ3-02033,0.0911,4,0,0,0,0.9165,0.9942,Complete,2022-02-17,18159200
PRJ3-02034,0.0239,-15,0,0,0,0.9767,1.0285,Complete,2026-08-06,52257900
PRJ3-02035,0.0179,-25,0,0,0,0.9824,1.0342,Complete,2024-10-17,72627300
PRJ3-02036,0.0827,18,0,0,0,0.9236,0.9832,Complete,2024-01-20,566745200
PRJ3-02037,0.031,14,0,0,0,0.9699,0.9776,Complete,2026-02-21,446630400
PRJ3-02038,0.0732,15,0,0,0,0.9318,0.9813,Complete,2026-08-22,91634100
PRJ3-02039,0.101,26,1,0,1,0.9083,0.9764,Complete,2024-07-26,143238900
PRJ3-02040,0.0466,48,0,1,1,0.9555,0.9468,Complete,2024-05-22,46754200
PRJ3-02041,0.0387,-14,0,0,0,0.9628,1.0164,Complete,2023-11-10,24786600
PRJ3-02042,0.0947,29,0,0,0,0.9135,0.9796,Complete,2023-04-09,106687800
PRJ3-02043,0.0956,-7,0,0,0,0.9127,1.0053,Complete,2027-06-05,207106500
PRJ3-02044,0.0435,-12,0,0,0,0.9583,1.0175,Complete,2022-03-11,82421400
PRJ3-02045,0.0851,-25,0,0,0,0.9216,1.0548,Complete,2023-01-05,52752500
PRJ3-02046,0.0837,17,0,0,0,0.9227,0.9834,Complete,2021-06-13,201455100
PRJ3-02047,0.0733,-11,0,0,0,0.9317,1.0171,Complete,2020-09-19,16610100
PRJ3-02048,-0.0413,-10,0,0,0,1.0431,1.0189,Complete,2022-09-20,46880100
PRJ3-02049,0.0603,-1,0,0,0,0.9431,1.0009,Complete,2027-01-28,124891200
PRJ3-02050,0.0277,44,0,1,1,0.9731,0.8451,Complete,2019-11-25,42078900
PRJ3-02051,-0.0547,-25,0,0,0,1.0579,1.08,Complete,2023-11-10,86188600
PRJ3-02052,0.0522,-5,0,0,0,0.9504,1.0063,Complete,2022-12-17,90584900
PRJ3-02053,0.0081,6,0,0,0,0.992,0.9938,Complete,2025-08-11,51353400
PRJ3-02054,0.0284,-14,0,0,0,0.9724,1.029,Complete,2020-05-06,58317500
PRJ3-02055,0.2381,19,1,0,1,0.8077,0.969,Complete,2020-03-22,100984000
PRJ3-02056,0.0914,-15,0,0,0,0.9162,1.0211,Complete,2020-01-02,77591100
PRJ3-02057,0.0194,-2,0,0,0,0.9809,1.0033,Complete,2026-04-05,40972400
PRJ3-02058,0.0955,30,0,1,1,0.9128,0.9394,Complete,2021-01-18,39908100
PRJ3-02059,0.0364,25,0,0,0,0.9648,0.9806,Complete,2023-03-18,327282200
PRJ3-02060,0.025,-19,0,0,0,0.9756,1.0212,Complete,2025-05-18,94801500
PRJ3-02061,-0.0192,5,0,0,0,1.0196,0.9956,Complete,2023-07-17,200807700
PRJ3-02062,0.047,5,0,0,0,0.9551,0.9955,Complete,2026-10-04,201819700
PRJ3-02063,0.1075,0,1,0,1,0.903,1.0,Complete,2023-07-30,102927000
PRJ3-02064,0.1886,11,1,0,1,0.8413,0.9808,Complete,2020-08-05,26473500
PRJ3-02065,0.0582,-4,0,0,0,0.945,1.0074,Complete,2021-10-08,63870500
PRJ3-02066,0.0738,-10,0,0,0,0.9312,1.0136,Complete,2023-04-09,91525200
PRJ3-02067,0.0883,28,0,0,0,0.9189,0.9241,Complete,2024-03-16,33914400
PRJ3-02068,0.212,21,1,0,1,0.8251,0.9807,Complete,2021-06-04,163561900
PRJ3-02069,0.1256,51,1,1,1,0.8884,0.9354,Complete,2026-07-20,119111200
PRJ3-02070,0.0031,-17,0,0,0,0.997,1.019,Complete,2026-03-21,47904500
PRJ3-02071,0.0301,-19,0,0,0,0.9708,1.0213,Complete,2024-01-20,294939900
PRJ3-02072,0.0674,39,0,1,1,0.9368,0.9631,Complete,2027-03-04,299777900
PRJ3-02073,0.0573,11,0,0,0,0.9458,0.9894,Complete,2026-03-22,275647800
PRJ3-02074,0.0717,29,0,0,0,0.9331,0.9534,Complete,2024-02-04,28208800
PRJ3-02075,0.1226,14,1,0,1,0.8908,0.9895,Complete,2025-08-15,891778000
PRJ3-02076,0.0495,37,0,1,1,0.9528,0.9634,Complete,2026-10-10,422568100
PRJ3-02077,0.1108,4,1,0,1,0.9003,0.9961,Complete,2023-04-21,92403400
PRJ3-02079,0.1665,73,1,1,1,0.8573,0.9309,Complete,2022-05-07,149959100
PRJ3-02080,0.0159,2,0,0,0,0.9843,0.9972,Complete,2022-09-29,55764100
PRJ3-02081,0.0003,27,0,0,0,0.9997,0.9708,Complete,2023-06-24,216930200
PRJ3-02082,0.1066,-7,1,0,1,0.9037,1.0108,Complete,2022-04-26,134633000
PRJ3-02083,-0.0662,-3,0,0,0,1.0709,1.0029,Complete,2021-10-07,361927000
PRJ3-02084,0.0981,20,0,0,0,0.9107,0.9728,Complete,2026-12-25,134573200
PRJ3-02085,-0.0484,-13,0,0,0,1.0509,1.0204,Complete,2024-07-09,41921700
PRJ3-02086,0.1538,22,1,0,1,0.8667,0.9757,Complete,2024-11-09,123287800
