Project_ID,Project_Name,Project_Type,Region,State,Client_Type,Contract_Type,Delivery_Method,Complexity_Level,Digital_Coordination_Level,Owner_Decision_Profile,Start_Date,Snapshot_Date,Snapshot_Year,Original_Budget,Planned_Duration_Days,Planned_Percent_Complete,Actual_Percent_Complete,CPI_Snapshot,SPI_Snapshot,Cost_Variance_Pct_Snapshot,Schedule_Variance_Days_Snapshot,Labor_Productivity_Index,Procurement_Delay_Days_to_Date,Weather_Impact_Days_to_Date,Safety_Incident_Rate_to_Date,Snapshot_Data_Completeness_Pct,RFI_Count_to_Date,RFI_Count_per_10M,Avg_RFI_Response_Days,RFI_On_Time_Rate,Overdue_RFI_Rate,High_Critical_Overdue_Rate,RFI_Revision_Rate,RFI_Reopen_Rate,RFI_to_Change_Rate,Approved_Change_Value_Pct_Budget,Pending_Change_Exposure_Pct_Budget,Change_Approval_Cycle_Days,Old_Pending_Change_Rate,Forecast_Incorporation_Lag_Days,Contingency_Utilization_Pct,Revision_Loop_Rate,Workflow_Handoff_Rate,Workflow_Risk_Score_Snapshot,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Cost_Overrun_Flag,Schedule_Delay_Flag,Combined_Overrun_Flag,Final_CPI,Final_SPI,Final_Status,Actual_End_Date,Final_EAC,Data_Split
PRJ3-01462,Liberty Residences 1462,Residential,Mountain,CO,Private,Guaranteed Maximum Price,Design-Bid-Build,High,Moderate,Slow,2018-02-10,2019-02-06,2019,51397300,769,0.47,0.4012,0.7789,0.8539,0.1386,53,0.891,42,17,0.421,0.9511,34,6.615,12.625,0.1467,0.4878,0.1178,0.1434,0.0464,0.1478,0.0705,0.0415,16.165,0.3106,8.01,0.3978,0.2005,0.551,5,0.2296,65,1,1,1,0.8133,0.9221,Complete,2020-05-24,63199200,Train
PRJ3-01463,Summit Education Center 1463,Institutional,Midwest,IL,Private,Unit Price,CMAR,Low,Moderate,Slow,2023-10-04,2024-08-14,2024,66878700,697,0.452,0.427,1.0245,0.9097,-0.0157,17,0.9861,4,10,0.429,0.9634,34,5.084,7.233,0.3085,0.2546,0.0738,0.0112,0.0427,0.1558,0,0.0333,23.943,0.2736,2.984,0.2022,0.2331,0.3999,3,0.0069,-19,0,0,0,0.9931,1.028,Complete,2025-08-12,67341200,Validation
PRJ3-01464,Mesa Town Center 1464,Mixed-Use,Southwest,TX,Public,Unit Price,Design-Build,Low,Moderate,Slow,2020-04-18,2021-12-23,2021,192121400,1040,0.591,0.578,0.8232,0.9953,0.125,13,0.9492,13,0,0.542,0.971,86,4.476,5.331,0.4503,0.2738,0.0638,0.0367,0.0197,0.1683,0.0506,0.0249,31.747,0.4501,2.19,0.4117,0.309,0.3551,3,0.1591,14,1,0,1,0.8628,0.9867,Complete,2023-03-08,222680700,Train
PRJ3-01465,Redwood District 1465,Mixed-Use,Southeast,TN,Public,Guaranteed Maximum Price,Design-Build,High,Moderate,Standard,2021-02-20,2022-03-14,2022,164438300,1079,0.359,0.3891,0.893,0.9138,0.044,-32,0.9632,11,20,0.559,0.9778,90,5.473,7.095,0.3676,0.3152,0.0929,0.0538,0.025,0.0624,0.0534,0.0303,17.859,0.215,2.999,0.3048,0.1437,0.3036,3,0.0499,-3,0,0,0,0.9525,1.0028,Complete,2024-02-01,172644900,Train
PRJ3-01466,Evergreen Education Center 1466,Institutional,Southwest,AZ,Private,Lump Sum,Design-Build,High,Moderate,Standard,2019-12-08,2020-11-24,2020,61538600,931,0.379,0.3364,0.9727,0.9364,0.0282,40,0.8923,13,12,0.468,0.9768,39,6.337,9.971,0.2274,0.3081,0.0952,0.1233,0.0418,0.1723,0.0534,0.0118,26.119,0.2572,1.22,0.2124,0.2327,0.3011,3,-0.0309,26,0,0,0,1.0319,0.9728,Complete,2022-07-22,59637400,Train
PRJ3-01467,Redwood Residences 1467,Residential,West,OR,Private,Cost Plus,CMAR,Moderate,High,Standard,2020-07-23,2020-11-19,2020,47478300,299,0.401,0.4306,0.9967,1.0748,0.0105,-9,1.0724,0,3,0.218,0.9717,17,3.581,4.351,0.5316,0.2769,0.0873,0,0.0123,0.1372,0.0135,0.0153,12.114,0.1345,3.342,0.245,0.0743,0.4155,2,0.02,-25,0,0,0,0.9804,1.08,Complete,2021-04-23,48429900,Train
PRJ3-01468,Pioneer Neighborhood 1468,Residential,Mountain,ID,Public-Private Partnership,Cost Plus,Design-Build,High,Low,Standard,2018-04-10,2019-07-26,2019,46946800,805,0.587,0.4696,0.8996,0.8822,0.0557,95,0.9559,10,12,1.093,0.9643,18,3.834,10.057,0.3656,0.3182,0.105,0.2076,0.0729,0.1907,0.031,0.0263,18.441,0.2069,3.258,0.3326,0.2709,0.4053,3,0.1754,54,1,1,1,0.8508,0.9371,Complete,2020-08-16,55180700,Train
PRJ3-01469,Canyon Research Facility 1469,Institutional,Northeast,NJ,Private,Lump Sum,Design-Bid-Build,High,High,Fast,2024-01-07,2024-09-29,2024,222040100,703,0.379,0.3966,1.0217,0.9987,-0.0062,-12,1.042,2,14,0.741,0.952,89,4.008,8.281,0.261,0.2421,0.0715,0.2207,0.0778,0.2531,0.0216,0,17.221,0.1449,5.443,0.3666,0.2358,0.2544,2,-0.0015,-10,0,0,0,1.0015,1.0144,Complete,2025-11-30,221712500,Validation
PRJ3-01470,Liberty Process Plant 1470,Industrial,Midwest,IL,Private,Unit Price,CMAR,Moderate,High,Fast,2018-12-14,2020-05-18,2020,174827100,1096,0.476,0.4791,0.9993,0.982,-0.0207,-3,0.9536,0,19,0.791,0.9662,86,4.919,4.121,0.5668,0.1504,0.0273,0.0485,0,0.1774,0.023,0.0113,18.799,0.208,4.754,0.2471,0.1026,0.3323,2,0.0212,-7,0,0,0,0.9792,1.0064,Complete,2021-12-07,178537400,Train
PRJ3-01471,Northstar Apartments 1471,Residential,West,CA,Private,Lump Sum,Design-Build,Moderate,Low,Slow,2025-02-22,2025-11-11,2025,99790900,624,0.421,0.3826,0.8603,0.9032,0.0554,24,0.89,18,4,0.759,0.9814,44,4.409,10.902,0.231,0.424,0.0767,0.1526,0.0242,0.1147,0.0307,0.0362,20.236,0.3001,7.262,0.2723,0.2603,0.3484,4,0.1464,4,1,0,1,0.8723,0.9936,Complete,2026-11-12,114398200,Test
PRJ3-01472,Pioneer Earthworks Package 1472,Heavy Civil,Midwest,MN,Public,Guaranteed Maximum Price,CMAR,High,Moderate,Standard,2024-06-03,2025-12-13,2025,109501100,1007,0.555,0.5229,0.9445,0.9252,0.0434,32,0.9879,10,25,0.992,0.9844,56,5.114,9.463,0.1809,0.4239,0.101,0.0673,0.0233,0.2203,0.0322,0.0394,20.397,0.2116,3.803,0.3222,0.2332,0.3063,4,0.0974,26,0,0,0,0.9112,0.9748,Complete,2027-04-02,120169000,Test
PRJ3-01473,Summit Education Center 1473,Institutional,Southwest,NM,Private,Lump Sum,Design-Build,High,High,Fast,2024-07-11,2025-12-28,2025,132949400,1034,0.518,0.5333,1.0119,0.9851,-0.0061,-16,1.0193,0,4,0.623,0.9717,79,5.942,5.754,0.3717,0.2192,0.0642,0.1836,0.0492,0.1169,0.0275,0.0182,9.191,0.0864,6.327,0.2222,0.1891,0.3369,2,0.0046,2,0,0,0,0.9954,0.9981,Complete,2027-05-13,133561900,Test
PRJ3-01474,Lakeview Process Plant 1474,Industrial,Southwest,NM,Public,Cost Plus,CMAR,High,High,Standard,2023-03-26,2024-03-16,2024,118287200,731,0.488,0.4772,0.9274,0.9687,0.0301,8,1.0535,21,7,1.2,0.9881,65,5.495,11.273,0.08,0.3818,0.1061,0.1331,0.0117,0.2098,0.0774,0.0075,24.978,0.2672,0.342,0.2172,0.3226,0.4116,3,0.0855,39,0,1,1,0.9213,0.9494,Complete,2025-05-04,128398100,Validation
PRJ3-01475,Crescent Distribution Hub 1475,Industrial,Southeast,GA,Private,Lump Sum,Design-Bid-Build,High,High,Slow,2022-12-15,2024-03-13,2024,110688000,766,0.593,0.5124,0.9407,0.8259,0.0159,62,0.9561,13,15,0.789,0.988,67,6.053,9.445,0.2283,0.5013,0.1582,0.1303,0.0559,0.1388,0.0284,0.0312,27.938,0.3984,9.503,0.3718,0.336,0.4901,5,0.132,94,1,1,1,0.8834,0.8907,Complete,2025-04-23,125294500,Validation
PRJ3-01476,Mesa Town Center 1476,Mixed-Use,Southeast,FL,Private,Lump Sum,CMAR,High,Moderate,Standard,2020-11-04,2022-05-07,2022,80112700,1054,0.521,0.506,0.8504,0.9246,0.1059,16,0.8275,32,15,0.189,0.9564,26,3.245,7.957,0.2596,0.2371,0.055,0.1281,0.047,0.1626,0.0367,0.019,10.743,0.1871,4.927,0.3281,0.1354,0.1471,2,0.0656,27,0,0,0,0.9384,0.975,Complete,2023-10-21,85371600,Train
PRJ3-01477,Aspen Logistics Center 1477,Industrial,Northeast,MA,Private,Lump Sum,IPD,Very High,Low,Fast,2018-03-13,2019-06-22,2019,290176100,835,0.559,0.5468,0.9751,0.92,-0.004,10,0.9367,11,15,0.632,0.9551,183,6.307,8.21,0.262,0.3261,0.1385,0.175,0.0644,0.4029,0.0673,0.0191,23.116,0.3337,2.744,0.4463,0.2558,0.3593,3,0.0867,39,0,1,1,0.9202,0.9554,Complete,2020-08-03,315345300,Train
PRJ3-01478,Redwood Civic Complex 1478,Institutional,Midwest,MO,Private,Cost Plus,Design-Build,Moderate,Low,Slow,2018-08-07,2019-06-02,2019,98640300,736,0.407,0.3773,0.9339,0.8841,0.0206,22,0.9557,29,9,0.686,0.9643,52,5.272,15.816,0.08,0.5385,0.0996,0.1863,0.0384,0.2176,0.0332,0.0351,38.473,0.4272,6.131,0.1459,0.3919,0.4191,7,0.1759,69,1,1,1,0.8504,0.9143,Complete,2020-10-20,115988600,Train
PRJ3-01479,Crescent Retail Center 1479,Commercial,Mountain,UT,Private,Unit Price,CMAR,Moderate,Moderate,Standard,2017-12-03,2019-04-09,2019,107232800,871,0.566,0.5896,0.9452,1.0252,0.0312,-21,0.9591,12,12,0.583,0.9645,59,5.502,4.575,0.646,0.1856,0.0541,0.1008,0.0375,0.1169,0.0307,0.0173,19.093,0.2148,6.878,0.2194,0.2059,0.263,2,0.09,-15,0,0,0,0.9174,1.0175,Complete,2020-04-07,116885700,Train
PRJ3-01480,Cedar Education Center 1480,Institutional,West,CA,Public,Unit Price,Design-Bid-Build,Moderate,High,Fast,2020-01-11,2021-02-07,2021,112875900,935,0.421,0.4078,0.9508,0.9215,0.0243,12,1.0937,18,12,0.574,0.9794,54,4.784,3.985,0.3981,0.1503,0.0458,0.0951,0.0531,0.1545,0.0296,0.0025,27.721,0.2456,1.521,0.1826,0.2225,0.3633,2,0.0231,32,0,1,1,0.9774,0.9669,Complete,2022-09-04,115480600,Train
PRJ3-01482,Gateway Office Campus 1482,Commercial,Midwest,OH,Private,Guaranteed Maximum Price,Design-Bid-Build,Moderate,High,Standard,2023-04-25,2024-02-16,2024,115371500,745,0.399,0.3865,1.0721,0.9572,-0.0165,9,0.9953,0,24,1.019,0.9771,59,5.114,3.208,0.5577,0.2002,0.0609,0.2162,0.0658,0.0764,0,0.0012,8.243,0.2017,4.968,0.042,0.2368,0.36,2,0.0601,15,0,0,0,0.9433,0.9803,Complete,2025-05-24,122309100,Validation
PRJ3-01483,Evergreen Public Works Program 1483,Infrastructure,Midwest,OH,Private,Cost Plus,Design-Build,Very High,Moderate,Fast,2023-12-08,2025-10-02,2025,241532500,1329,0.5,0.5053,0.9325,1.0354,0.0576,-7,0.9987,3,19,0.467,0.968,126,5.217,11.055,0.1033,0.3838,0.1165,0.1544,0.0665,0.2763,0.04,0.0255,17.008,0.2002,4.868,0.2853,0.2557,0.408,4,0.0816,8,0,0,0,0.9246,0.994,Complete,2027-08-06,261242900,Test
PRJ3-01484,Lakeview Transit-Oriented Development 1484,Mixed-Use,West,WA,Public,Unit Price,Design-Bid-Build,Moderate,Moderate,Standard,2024-05-15,2025-10-04,2025,84102000,938,0.541,0.5237,0.9839,0.9846,0.0085,16,0.9041,19,5,0.227,0.9597,33,3.924,11.482,0.08,0.3156,0.0754,0.0887,0.0541,0.1087,0.0134,0.0232,14.89,0.2328,6.456,0.1742,0.2126,0.3307,3,0.0337,-23,0,0,0,0.9674,1.0251,Complete,2026-11-16,86935000,Test
PRJ3-01485,Mesa Medical Center 1485,Institutional,Northeast,NY,Private,Guaranteed Maximum Price,CMAR,Low,Moderate,Standard,2019-01-13,2020-05-19,2020,65993100,857,0.575,0.6094,1.1389,1.0194,-0.0673,-30,0.9671,2,29,0.57,0.9607,22,3.334,11.734,0.1468,0.3681,0.0882,0.0168,0.0299,0.0828,0.0132,0,7.882,0.0437,0,0.2221,0.1582,0.2697,2,-0.0085,-25,0,0,0,1.0086,1.03,Complete,2021-04-24,65428900,Train
PRJ3-01486,Pioneer Retail Center 1486,Commercial,Southeast,TN,Public,Guaranteed Maximum Price,Design-Bid-Build,Moderate,High,Standard,2018-05-02,2019-05-26,2019,115668000,680,0.573,0.5232,0.908,0.9556,0.0377,34,0.9469,0,13,0.756,0.9688,34,2.939,4.138,0.5637,0.1261,0.0653,0.1851,0.0467,0.1527,0.026,0.0216,32.086,0.3371,6.668,0.3343,0.35,0.2763,4,0.0834,25,0,0,0,0.923,0.9645,Complete,2020-04-06,125312100,Train
PRJ3-01487,Horizon Housing 1487,Residential,Southwest,AZ,Private,Cost Plus,CMAR,Very High,Moderate,Standard,2024-10-19,2025-05-05,2025,60909100,397,0.5,0.5204,0.9011,1.0119,0.0655,-8,1.0074,11,11,1.224,0.9566,34,5.582,13.201,0.08,0.4569,0.1261,0.2306,0.091,0.2627,0.0306,0.0268,17.086,0.1879,10.437,0.3216,0.2379,0.3273,5,0.1494,7,1,0,1,0.87,0.9827,Complete,2025-11-27,70010300,Test
PRJ3-01488,Copper Marketplace 1488,Commercial,Midwest,OH,Private,Unit Price,Design-Bid-Build,Low,Moderate,Slow,2023-07-24,2024-05-22,2024,92032500,532,0.57,0.5208,0.893,0.8917,0.0732,26,1.0202,34,8,0.619,0.9789,35,3.803,10.673,0.1775,0.4151,0.0898,0.0467,0.0061,0.0576,0.0129,0.0036,24.011,0.354,4.142,0.2515,0.3477,0.3583,3,0.1166,76,1,1,1,0.8956,0.875,Complete,2025-03-23,102764700,Validation
PRJ3-01489,Crescent Residences 1489,Residential,Midwest,MO,Public,Guaranteed Maximum Price,Design-Bid-Build,Very High,High,Fast,2025-03-16,2025-12-10,2025,34738300,708,0.38,0.3374,0.8857,0.9012,0.0486,30,0.9768,43,7,0.383,0.9716,4,1.151,7.329,0.3618,0.2566,0.1003,0.1598,0.1009,0.2473,0.0615,0.0075,32.649,0.476,0,0.3411,0.3468,0.3,3,0.1281,28,1,0,1,0.8865,0.962,Complete,2027-03-22,39187600,Test
PRJ3-01490,Aspen Process Plant 1490,Industrial,Midwest,MI,Public,Lump Sum,CMAR,High,High,Slow,2021-09-04,2022-09-25,2022,128366500,716,0.54,0.4795,0.9334,0.8872,0.0212,43,1.0288,23,14,0.941,0.9532,70,5.453,10.351,0.08,0.374,0.0656,0.2453,0.0491,0.0796,0.017,0.0358,20.436,0.3703,3.24,0.467,0.2489,0.2793,4,0.1353,59,1,1,1,0.8808,0.9239,Complete,2023-10-19,145739700,Train
PRJ3-01491,Lakeview Residences 1491,Residential,Mountain,ID,Private,Cost Plus,CMAR,Very High,Moderate,Fast,2022-02-09,2023-01-18,2023,25665300,633,0.542,0.4974,0.9734,0.8803,0.0187,28,1.0429,23,19,1.112,0.9465,12,4.676,13.585,0.08,0.3959,0.1254,0.198,0.0408,0.2728,0.0695,0.0358,26.279,0.2933,5.752,0.3174,0.3287,0.3831,5,0.0833,12,0,0,0,0.9231,0.9814,Complete,2023-11-16,27803300,Train
PRJ3-01492,Horizon Education Center 1492,Institutional,Southwest,TX,Private,Lump Sum,Design-Bid-Build,High,Low,Slow,2024-05-10,2025-03-07,2025,321097900,803,0.376,0.3247,0.8229,0.8592,0.0712,41,0.9006,36,7,0.841,0.9442,188,5.855,9.579,0.1857,0.4238,0.1196,0.2184,0.0943,0.231,0.0754,0.0456,23.002,0.202,2.129,0.5382,0.2278,0.49,4,0.2459,53,1,1,1,0.8026,0.9381,Complete,2026-09-13,400058400,Test
PRJ3-01493,Northstar Civic Complex 1493,Institutional,West,WA,Private,Cost Plus,CMAR,Moderate,High,Standard,2019-08-08,2020-06-17,2020,132583700,795,0.395,0.3768,1.0716,1.0378,-0.0306,14,1.0657,0,2,0.164,0.9688,52,3.922,4.836,0.3766,0.0962,0.0491,0.0066,0.0026,0.1614,0,0.0099,14.558,0.2224,6.531,0.1802,0.1787,0.3239,2,-0.0533,-15,0,0,0,1.0563,1.0192,Complete,2021-09-26,125522100,Train
PRJ3-01494,Lakeview Neighborhood 1494,Residential,Mountain,UT,Private,Unit Price,Design-Bid-Build,Moderate,Moderate,Standard,2024-04-06,2024-09-19,2024,56474600,443,0.376,0.383,0.964,0.9296,0.0289,-3,1.0037,17,14,0.895,0.9694,29,5.135,7.762,0.3583,0.2569,0.0778,0.0782,0.0375,0.2183,0.0489,0.0157,20.003,0.1687,3.598,0.1712,0.2612,0.3833,2,-0.0009,9,0,0,0,1.0009,0.9801,Complete,2025-07-02,56423500,Validation
PRJ3-01495,Riverside Urban Village 1495,Mixed-Use,West,WA,Public,Lump Sum,IPD,High,Moderate,Slow,2023-07-03,2025-05-05,2025,84217600,1152,0.584,0.5494,0.9591,1.0003,0.0289,40,0.9647,25,14,0.962,0.9721,28,3.325,8.684,0.5397,0.3673,0.1181,0.1216,0.0459,0.2492,0.0743,0.0366,17.829,0.2853,3.871,0.2694,0.2144,0.3217,3,0.1235,-13,1,0,1,0.89,1.0114,Complete,2026-08-15,94621500,Test
PRJ3-01496,Gateway Marketplace 1496,Commercial,Southwest,NM,Private,Lump Sum,Design-Bid-Build,Very High,High,Fast,2024-12-09,2025-09-17,2025,68960400,698,0.405,0.3548,0.9674,0.8703,0.0073,35,0.9474,10,8,0.91,0.9535,47,6.816,8.408,0.3593,0.2569,0.1003,0.0955,0.062,0.2962,0.0694,0.0283,22.986,0.3233,0,0.331,0.2329,0.4349,3,0.1036,34,1,1,1,0.9062,0.9536,Complete,2026-12-11,76101700,Test
PRJ3-01497,Granite Office Campus 1497,Commercial,Northeast,MA,Public,Cost Plus,CMAR,Moderate,Moderate,Standard,2020-07-04,2021-03-28,2021,99520500,627,0.426,0.4201,0.9361,0.9796,0.0433,4,0.9498,25,12,0.674,0.971,45,4.522,10.171,0.1713,0.3575,0.0968,0.0916,0.0385,0.1363,0.0124,0.0156,34.33,0.3802,0,0.246,0.1951,0.1658,3,0.0057,8,0,0,0,0.9943,0.9874,Complete,2022-03-31,100088200,Train
PRJ3-01498,Horizon Urban Village 1498,Mixed-Use,Southwest,NM,Private,Lump Sum,Design-Bid-Build,Moderate,Low,Standard,2024-06-06,2025-09-28,2025,151705300,877,0.547,0.4895,0.9491,0.9288,0.0331,50,0.9816,19,7,0.767,0.9442,72,4.746,8.993,0.1579,0.452,0.1153,0.0953,0.0091,0.2078,0.0264,0.0179,33.303,0.3087,2.791,0.1549,0.3033,0.2898,4,0.0617,-7,0,0,0,0.9419,1.008,Complete,2026-10-24,161070600,Test
PRJ3-01499,Redwood Logistics Center 1499,Industrial,Mountain,WY,Public,Cost Plus,IPD,High,High,Slow,2024-01-06,2024-10-11,2024,90424200,792,0.353,0.2935,0.823,0.8749,0.0785,47,0.9204,39,17,0.154,0.9878,60,6.635,11.574,0.0808,0.407,0.059,0.0412,0.0303,0.147,0.0557,0.0332,19.121,0.2992,4.991,0.346,0.1458,0.5486,4,0.1419,-6,1,0,1,0.8758,1.0076,Complete,2026-03-02,103252000,Validation
PRJ3-01500,Summit Civic Complex 1500,Institutional,West,WA,Private,Unit Price,CMAR,High,High,Fast,2021-04-13,2022-02-08,2022,61721700,837,0.36,0.3657,1.0724,0.9858,-0.0341,-5,1.16,14,11,0.863,0.9759,21,3.402,6.443,0.4893,0.1675,0.0735,0.0802,0.0119,0.1516,0.0364,0.0142,7.532,0.0104,2.267,0.4055,0.1362,0.3448,2,0.0494,-16,0,0,0,0.9529,1.0195,Complete,2023-07-13,64773400,Train
PRJ3-01501,Lakeview Earthworks Package 1501,Heavy Civil,Southeast,FL,Public,Lump Sum,Design-Bid-Build,High,Moderate,Standard,2022-01-05,2023-09-16,2023,119427000,1214,0.51,0.4985,0.9439,0.9983,0.0404,14,0.9428,20,21,0.62,0.9622,57,4.773,10.515,0.221,0.4283,0.1083,0.0866,0.0257,0.1851,0.0181,0.0303,27.13,0.4052,6.629,0.3953,0.2886,0.3773,5,-0.0258,28,0,0,0,1.0264,0.9775,Complete,2025-05-31,116351700,Train
PRJ3-01502,Aspen Research Facility 1502,Institutional,Mountain,CO,Private,Guaranteed Maximum Price,Design-Build,Moderate,Moderate,Standard,2021-02-12,2022-02-09,2022,279409900,736,0.493,0.4973,1.0348,1.0254,-0.0324,-3,0.9308,0,19,0.411,0.9931,120,4.295,9.475,0.1829,0.3066,0.0558,0.1675,0.0508,0.0952,0,0.0135,19.202,0.2944,4.499,0.2131,0.1701,0.3286,2,-0.08,10,0,0,0,1.087,0.9866,Complete,2023-02-28,257057100,Train
PRJ3-01503,Evergreen Public Works Program 1503,Infrastructure,West,CA,Public,Guaranteed Maximum Price,CMAR,High,Low,Standard,2022-05-02,2024-04-07,2024,727153300,1318,0.536,0.5459,0.9065,0.9803,0.0586,-13,0.9294,26,7,0.979,0.9661,240,3.301,9.431,0.1851,0.2561,0.0943,0.2077,0.0589,0.2018,0.0553,0.0485,27.081,0.3523,1.425,0.3116,0.2878,0.2589,4,0.0328,-11,0,0,0,0.9682,1.0084,Complete,2025-11-29,751037100,Validation
PRJ3-01504,Cedar Marketplace 1504,Commercial,Southeast,GA,Private,Guaranteed Maximum Price,Design-Build,Very High,Low,Standard,2020-06-05,2021-06-28,2021,71873900,688,0.565,0.5126,0.9655,0.9025,0.0101,36,0.9479,22,13,0.713,0.9506,39,5.426,11.339,0.1459,0.4587,0.1152,0.2691,0.0728,0.2683,0.0666,0.0236,24.959,0.3452,1.335,0.3854,0.3683,0.1949,4,0.1276,19,1,0,1,0.8868,0.9731,Complete,2022-05-13,81047500,Train
PRJ3-01505,Horizon Transit-Oriented Development 1505,Mixed-Use,Southwest,NM,Private,Guaranteed Maximum Price,CMAR,Low,High,Fast,2023-09-16,2024-12-18,2024,145560800,1053,0.436,0.4442,0.9832,1.0477,0.0081,-9,1.0148,17,1,0.378,0.9824,63,4.328,2,0.5743,0,0.0073,0.0475,0.0397,0.02,0.0337,0.0016,11.405,0.1387,0,0.2439,0.1071,0.2324,0,0.0133,-25,0,0,0,0.9869,1.0243,Complete,2026-07-10,147490700,Validation
PRJ3-01506,Cedar Research Facility 1506,Institutional,Midwest,OH,Public,Cost Plus,IPD,Low,Moderate,Standard,2018-10-03,2019-09-12,2019,97947300,770,0.447,0.4579,1.0972,1.0144,-0.0481,-8,0.9597,5,9,0.499,0.9952,53,5.411,6.962,0.3588,0.2654,0.0464,0,0,0.1469,0,0.0048,19.089,0.2407,3.23,0.1338,0.1061,0.3366,1,-0.0174,-21,0,0,0,1.0177,1.028,Complete,2020-10-21,96239400,Train
PRJ3-01507,Canyon Civic Complex 1507,Institutional,West,OR,Private,Lump Sum,CMAR,High,High,Standard,2018-11-23,2020-02-08,2020,225087700,796,0.556,0.5113,0.9711,0.9307,0.0355,36,0.9201,14,7,0.372,0.9641,112,4.976,8.551,0.3518,0.2658,0.0977,0.1325,0.05,0.2259,0.0096,0.0254,19.22,0.265,3.291,0.3138,0.2904,0.3052,3,0.0603,-9,0,0,0,0.9431,1.0114,Complete,2021-01-18,238660500,Train
PRJ3-01508,Pioneer Retail Center 1508,Commercial,Southeast,VA,Private,Guaranteed Maximum Price,IPD,Moderate,Moderate,Slow,2022-11-17,2023-09-28,2023,61350400,666,0.473,0.5563,0.9406,1.0735,0.0086,-55,1.0001,17,5,0.074,0.9539,20,3.26,8.645,0.3735,0.3181,0.0765,0.1628,0.0186,0.1095,0.0032,0.0221,29.459,0.2665,2.113,0.3466,0.337,0.2011,3,0.1424,-21,1,0,1,0.8754,1.0326,Complete,2024-08-23,70085700,Train
PRJ3-01509,Aspen Public Works Program 1509,Infrastructure,Southeast,GA,Public,Guaranteed Maximum Price,CMAR,Low,Low,Slow,2020-11-05,2022-07-26,2022,196063000,1161,0.541,0.543,0.9452,0.942,0.0438,-2,0.9338,20,3,1.236,0.9641,90,4.59,10.411,0.2775,0.3784,0.1034,0.0709,0.0312,0.0772,0,0.0157,26.175,0.3926,6.756,0.334,0.2275,0.3936,4,0.1443,29,1,0,1,0.8739,0.9756,Complete,2024-02-08,224354300,Train
PRJ3-01510,Pioneer Manufacturing Facility 1510,Industrial,Midwest,MN,Private,Guaranteed Maximum Price,CMAR,Low,High,Fast,2019-12-16,2020-10-08,2020,146436400,711,0.418,0.4214,1.135,1.059,-0.0652,-2,1.0298,10,23,0.744,0.9843,48,3.278,3.189,0.6366,0.085,0.0134,0.0159,0.033,0.02,0.0042,0,11.898,0.2264,4.026,0.2014,0.0783,0.2291,1,-0.0724,0,0,0,0,1.0781,1.0,Complete,2021-11-26,135832900,Train
PRJ3-01511,Crescent Corporate Center 1511,Commercial,Southwest,AZ,Private,Guaranteed Maximum Price,Design-Bid-Build,Moderate,Moderate,Fast,2024-09-11,2025-08-01,2025,79587700,568,0.572,0.5667,0.9933,0.985,-0.0095,3,0.9981,7,8,0.898,0.957,46,5.78,8.542,0.3305,0.3161,0.095,0.1159,0.0451,0.2057,0.0342,0.0335,21.995,0.3034,3.942,0.2462,0.301,0.2304,3,0.0232,-1,0,0,0,0.9773,1.0018,Complete,2026-04-01,81432800,Test
PRJ3-01512,Copper Earthworks Package 1512,Heavy Civil,Midwest,MI,Public,Guaranteed Maximum Price,Design-Bid-Build,Moderate,High,Standard,2020-04-20,2022-02-27,2022,264613300,1214,0.559,0.555,0.9951,0.9905,0.0113,5,0.9543,42,13,0.113,0.9653,116,4.384,5.551,0.5704,0.2198,0.0486,0.1196,0.061,0.0975,0.0211,0.0135,27.48,0.269,2.821,0.2637,0.3142,0.2833,3,0.0769,8,0,0,0,0.9286,0.9935,Complete,2023-08-25,284958600,Train
PRJ3-01513,Crescent Education Center 1513,Institutional,Southwest,AZ,Public,Guaranteed Maximum Price,Design-Bid-Build,Low,High,Standard,2019-03-04,2020-08-22,2020,180096700,908,0.592,0.5841,0.9361,0.9949,0.044,7,1.0942,2,3,0.591,0.9913,67,3.72,7.179,0.3963,0.2549,0.0611,0.0567,0.0225,0.0777,0.0263,0.0128,10.678,0.1087,2.782,0.4322,0.1738,0.3757,2,0.0382,3,0,0,0,0.9632,0.9967,Complete,2021-08-31,186977300,Train
PRJ3-01514,Lakeview Civic Complex 1514,Institutional,Southeast,GA,Private,Guaranteed Maximum Price,Design-Bid-Build,Moderate,High,Standard,2018-06-23,2019-12-23,2019,133620700,937,0.585,0.6771,0.9114,1.0746,0.0708,-86,1.0418,8,17,0.471,0.9556,72,5.388,8.682,0.1158,0.1918,0.0402,0.1668,0.0544,0.1003,0.0056,0.019,11.809,0.1408,3.758,0.2394,0.1756,0.4213,2,0.049,-19,0,0,0,0.9533,1.0207,Complete,2020-12-27,140173200,Train
PRJ3-01515,Summit Water Program 1515,Heavy Civil,Midwest,IL,Private,Lump Sum,Design-Bid-Build,Moderate,Moderate,Fast,2018-11-18,2020-04-24,2020,118246500,927,0.565,0.5672,1.1152,1.0031,-0.0484,-2,1.0504,0,14,0.598,0.9721,52,4.398,6.577,0.4749,0.1234,0.0408,0,0,0.1614,0.0138,0.0115,17.182,0.2667,5.978,0.1794,0.1299,0.2802,2,0.0271,-25,0,0,0,0.9736,1.0277,Complete,2021-05-08,121448700,Train
